<X> <Y> <dY>
5.508331960172257e-02 5.134455937092207e-02 8.118767060340605e-04
5.523019937995633e-02 5.100471466844599e-02 8.067364383020246e-04
5.537707908569962e-02 5.076044642374946e-02 8.182969856844226e-04
5.552395871875969e-02 5.034013025592458e-02 8.136217169407977e-04
5.567083827894388e-02 5.055527846824388e-02 8.079037975212088e-04
5.581771776605941e-02 4.997545154626005e-02 8.075039099721509e-04
5.596459717991355e-02 4.970216260299434e-02 8.068011739067560e-04
5.611147652031365e-02 5.062531561070101e-02 8.105017905478574e-04
5.625835578706691e-02 5.031734070063019e-02 8.136339888069844e-04
5.640523497998061e-02 4.905806674962172e-02 7.934067564247167e-04
5.655211409886209e-02 4.867296983340887e-02 8.034059534103566e-04
5.669899314351858e-02 4.946199311051546e-02 8.040221147028960e-04
5.684587211375740e-02 4.972453744426740e-02 7.974093988475711e-04
5.699275100938578e-02 4.958188365879043e-02 8.024871712612837e-04
5.713962983021098e-02 4.923190248402492e-02 7.939561100299914e-04
5.728650857604041e-02 4.925929861367399e-02 7.940430629021658e-04
5.743338724668124e-02 4.807079916489145e-02 7.893676230079748e-04
5.758026584194079e-02 4.788325824171020e-02 7.886678133602543e-04
5.772714436162631e-02 4.677828223431586e-02 7.969669478719406e-04
5.787402280554513e-02 4.875539303933648e-02 7.941391478477371e-04
5.802090117350451e-02 4.762621543245509e-02 7.937816069491725e-04
5.816777946531173e-02 4.670705014580120e-02 7.848219579000487e-04
5.831465768077408e-02 4.671448959534442e-02 7.812307556200618e-04
5.846153581969887e-02 4.571921171507617e-02 7.848922462050019e-04
5.860841388189336e-02 4.716703391768317e-02 7.852117769179763e-04
5.875529186716485e-02 4.475540016083046e-02 7.839366414448902e-04
5.890216977532061e-02 4.679596153867843e-02 7.811073905865779e-04
5.904904760616795e-02 4.601367513111995e-02 7.828426711857550e-04
5.919592535951414e-02 4.629609750183176e-02 7.760233609816556e-04
5.934280303516650e-02 4.572122129046033e-02 7.814389725048832e-04
5.948968063293228e-02 4.684363072753222e-02 7.742049663549479e-04
5.963655815261879e-02 4.619247146091419e-02 7.888467137906232e-04
5.978343559403334e-02 4.574422473152295e-02 7.960196175943429e-04
5.993031295698319e-02 4.498116299485957e-02 7.969034194451174e-04
6.007719024127564e-02 4.568722558680188e-02 8.086184446328009e-04
6.022406744671802e-02 4.473807794725682e-02 8.102374356235326e-04
6.037094457311754e-02 4.529430768082314e-02 8.205818553022447e-04
6.051782162028158e-02 4.525623513767003e-02 8.209069025386226e-04
6.066469858801743e-02 4.570199124476699e-02 8.237380225706211e-04
6.081157547613233e-02 4.408044896762676e-02 8.343032369037550e-04
6.095845228443361e-02 4.442527498263547e-02 8.329811455783624e-04
6.110532901272856e-02 4.398187934651602e-02 8.403258902567930e-04
6.125220566082447e-02 4.525499027156019e-02 8.439083860658832e-04
6.139908222852867e-02 4.353777413655749e-02 8.394262265064245e-04
6.154595871564840e-02 4.324149085889031e-02 8.528497491078543e-04
6.169283512199103e-02 4.314160211391034e-02 8.440031862670804e-04
6.183971144736379e-02 4.416424293765824e-02 8.528637199144994e-04
6.198658769157404e-02 4.282512636607473e-02 8.446796370723558e-04
6.213346385442904e-02 4.334105793145210e-02 8.646944514904549e-04
